Mod:Item:MetaData, Localized Name
ironchest:diamond_crystal_shulker_upgrade, Diamond to Crystal Shulker Box Upgrade
ironchest:vanilla_iron_shulker_upgrade, Vanilla to Iron Shulker Box Upgrade
ironchest:vanilla_copper_shulker_upgrade, Vanilla to Copper Shulker Box Upgrade
ironchest:diamond_obsidian_shulker_upgrade, Diamond to Obsidian Shulker Box Upgrade
matc:inferiumcrystal, §eInferium Infusion Crystal
matc:prudentiumcrystal, §2Prudentium Infusion Crystal
matc:intermediumcrystal, §6Intermedium Infusion Crystal
matc:superiumcrystal, §9Superium Infusion Crystal
matc:supremiumcrystal, §cSupremium Infusion Crystal
notenoughroofs:terracotta, Terracotta
notenoughroofs:slate_brick, Slate Brick
notenoughroofs:copper_ingot, Copper Ingot
notenoughroofs:slate, Slate
notenoughroofs:copper_ore, Copper Ore
notenoughroofs:slate_tile, Slate Tile
notenoughroofs:iron_tiles_brick, Iron Roof - Brick 
notenoughroofs:iron_tiles_conn_brick, Iron Roof Ridge - Brick 
notenoughroofs:iron_tiles_planks_acacia, Iron Roof - Planks Acacia 
notenoughroofs:iron_tiles_conn_planks_acacia, Iron Roof Ridge - Planks Acacia 
notenoughroofs:iron_tiles_planks_big_oak, Iron Roof - Planks Big Oak 
notenoughroofs:iron_tiles_conn_planks_big_oak, Iron Roof Ridge - Planks Big Oak 
notenoughroofs:iron_tiles_planks_birch, Iron Roof - Planks Birch 
notenoughroofs:iron_tiles_conn_planks_birch, Iron Roof Ridge - Planks Birch 
notenoughroofs:iron_tiles_planks_jungle, Iron Roof - Planks Jungle 
notenoughroofs:iron_tiles_conn_planks_jungle, Iron Roof Ridge - Planks Jungle 
notenoughroofs:iron_tiles_planks_oak, Iron Roof - Planks Oak 
notenoughroofs:iron_tiles_conn_planks_oak, Iron Roof Ridge - Planks Oak 
notenoughroofs:iron_tiles_planks_spruce, Iron Roof - Planks Spruce 
notenoughroofs:iron_tiles_conn_planks_spruce, Iron Roof Ridge - Planks Spruce 
notenoughroofs:iron_tiles_stonebrick, Iron Roof - Stonebrick 
notenoughroofs:iron_tiles_conn_stonebrick, Iron Roof Ridge - Stonebrick 
notenoughroofs:slate_tiles_brick, Slate Roof - Brick 
notenoughroofs:slate_tiles_conn_brick, Slate Roof Ridge - Brick 
notenoughroofs:slate_tiles_planks_acacia, Slate Roof - Planks Acacia 
notenoughroofs:slate_tiles_conn_planks_acacia, Slate Roof Ridge - Planks Acacia 
notenoughroofs:slate_tiles_planks_big_oak, Slate Roof - Planks Big Oak 
notenoughroofs:slate_tiles_conn_planks_big_oak, Slate Roof Ridge - Planks Big Oak 
notenoughroofs:slate_tiles_planks_birch, Slate Roof - Planks Birch 
notenoughroofs:slate_tiles_conn_planks_birch, Slate Roof Ridge - Planks Birch 
notenoughroofs:slate_tiles_planks_jungle, Slate Roof - Planks Jungle 
notenoughroofs:slate_tiles_conn_planks_jungle, Slate Roof Ridge - Planks Jungle 
notenoughroofs:slate_tiles_planks_oak, Slate Roof - Planks Oak 
notenoughroofs:slate_tiles_conn_planks_oak, Slate Roof Ridge - Planks Oak 
notenoughroofs:slate_tiles_planks_spruce, Slate Roof - Planks Spruce 
notenoughroofs:slate_tiles_conn_planks_spruce, Slate Roof Ridge - Planks Spruce 
notenoughroofs:slate_tiles_stonebrick, Slate Roof - Stonebrick 
notenoughroofs:slate_tiles_conn_stonebrick, Slate Roof Ridge - Stonebrick 
notenoughroofs:terracotta_brick, Terracotta Roof - Brick 
notenoughroofs:terracotta_conn_brick, Terracotta Roof Ridge - Brick 
notenoughroofs:terracotta_planks_acacia, Terracotta Roof - Planks Acacia 
notenoughroofs:terracotta_conn_planks_acacia, Terracotta Roof Ridge - Planks Acacia 
notenoughroofs:terracotta_planks_big_oak, Terracotta Roof - Planks Big Oak 
notenoughroofs:terracotta_conn_planks_big_oak, Terracotta Roof Ridge - Planks Big Oak 
notenoughroofs:terracotta_planks_birch, Terracotta Roof - Planks Birch 
notenoughroofs:terracotta_conn_planks_birch, Terracotta Roof Ridge - Planks Birch 
notenoughroofs:terracotta_planks_jungle, Terracotta Roof - Planks Jungle 
notenoughroofs:terracotta_conn_planks_jungle, Terracotta Roof Ridge - Planks Jungle 
notenoughroofs:terracotta_planks_oak, Terracotta Roof - Planks Oak 
notenoughroofs:terracotta_conn_planks_oak, Terracotta Roof Ridge - Planks Oak 
notenoughroofs:terracotta_planks_spruce, Terracotta Roof - Planks Spruce 
notenoughroofs:terracotta_conn_planks_spruce, Terracotta Roof Ridge - Planks Spruce 
notenoughroofs:terracotta_stonebrick, Terracotta Roof - Stonebrick 
notenoughroofs:terracotta_conn_stonebrick, Terracotta Roof Ridge - Stonebrick 
notenoughroofs:copper_tiles_brick, Copper Roof - Brick 
notenoughroofs:copper_tiles_conn_brick, Copper Roof Ridge - Brick 
notenoughroofs:copper_tiles_planks_acacia, Copper Roof - Planks Acacia 
notenoughroofs:copper_tiles_conn_planks_acacia, Copper Roof Ridge - Planks Acacia 
notenoughroofs:copper_tiles_planks_big_oak, Copper Roof - Planks Big Oak 
notenoughroofs:copper_tiles_conn_planks_big_oak, Copper Roof Ridge - Planks Big Oak 
notenoughroofs:copper_tiles_planks_birch, Copper Roof - Planks Birch 
notenoughroofs:copper_tiles_conn_planks_birch, Copper Roof Ridge - Planks Birch 
notenoughroofs:copper_tiles_planks_jungle, Copper Roof - Planks Jungle 
notenoughroofs:copper_tiles_conn_planks_jungle, Copper Roof Ridge - Planks Jungle 
notenoughroofs:copper_tiles_planks_oak, Copper Roof - Planks Oak 
notenoughroofs:copper_tiles_conn_planks_oak, Copper Roof Ridge - Planks Oak 
notenoughroofs:copper_tiles_planks_spruce, Copper Roof - Planks Spruce 
notenoughroofs:copper_tiles_conn_planks_spruce, Copper Roof Ridge - Planks Spruce 
notenoughroofs:copper_tiles_stonebrick, Copper Roof - Stonebrick 
notenoughroofs:copper_tiles_conn_stonebrick, Copper Roof Ridge - Stonebrick 
pedestalcrafting:pedestal:0, Diamond Pedestal
pedestalcrafting:pedestal:1, Emerald Pedestal
pedestalcrafting:pedestal:2, Glowstone Pedestal
pedestalcrafting:pedestal:3, Gold Pedestal
pedestalcrafting:pedestal:4, Grass Pedestal
pedestalcrafting:pedestal:5, Iron Pedestal
pedestalcrafting:pedestal:6, Lapis Pedestal
pedestalcrafting:pedestal:7, Acacia Wood Pedestal
pedestalcrafting:pedestal:8, Dark Oak Wood Pedestal
pedestalcrafting:pedestal:9, Birch Wood Pedestal
pedestalcrafting:pedestal:10, Jungle Wood Pedestal
pedestalcrafting:pedestal:11, Oak Wood Pedestal
pedestalcrafting:pedestal:12, Spruce Wood Pedestal
pedestalcrafting:pedestal:13, Obsidian Pedestal
pedestalcrafting:pedestal:14, Quartz Pedestal
pedestalcrafting:pedestal:15, Sandstone Pedestal
pedestalcrafting:pedestal_core:0, Diamond Pedestal Core
pedestalcrafting:pedestal_core:1, Emerald Pedestal Core
pedestalcrafting:pedestal_core:2, Glowstone Pedestal Core
pedestalcrafting:pedestal_core:3, Gold Pedestal Core
pedestalcrafting:pedestal_core:4, Grass Pedestal Core
pedestalcrafting:pedestal_core:5, Iron Pedestal Core
pedestalcrafting:pedestal_core:6, Lapis Pedestal Core
pedestalcrafting:pedestal_core:7, Acacia Wood Pedestal Core
pedestalcrafting:pedestal_core:8, Dark Oak Wood Pedestal Core
pedestalcrafting:pedestal_core:9, Birch Wood Pedestal Core
pedestalcrafting:pedestal_core:10, Jungle Wood Pedestal Core
pedestalcrafting:pedestal_core:11, Oak Wood Pedestal Core
pedestalcrafting:pedestal_core:12, Spruce Wood Pedestal Core
pedestalcrafting:pedestal_core:13, Obsidian Pedestal Core
pedestalcrafting:pedestal_core:14, Quartz Pedestal Core
pedestalcrafting:pedestal_core:15, Sandstone Pedestal Core
pickletweaks:coal_piece:0, Coal Piece
pickletweaks:coal_piece:1, Charcoal Piece
pickletweaks:diamond_apple, Diamond Apple
pickletweaks:emerald_apple, Emerald Apple
pickletweaks:watering_can, Watering Can
pickletweaks:hammer, Hammer
pickletweaks:grass_fiber, Grass Fiber
pickletweaks:grass_mesh, Grass Fiber Mesh
pickletweaks:mesh, Mesh
pickletweaks:reinforced_mesh, Reinforced Mesh
pickletweaks:magnet, Magnet
pickletweaks:nightvision_goggles, Night Vision Goggles
pickletweaks:nightvision_goggles_c, Compressed Night Vision Goggles
pickletweaks:mortar_and_pestle, Mortar and Pestle
pickletweaks:dye_powder:0, White Dye Powder
pickletweaks:dye_powder:1, Orange Dye Powder
pickletweaks:dye_powder:2, Magenta Dye Powder
pickletweaks:dye_powder:3, Light Blue Dye Powder
pickletweaks:dye_powder:4, Yellow Dye Powder
pickletweaks:dye_powder:5, Lime Dye Powder
pickletweaks:dye_powder:6, Pink Dye Powder
pickletweaks:dye_powder:7, Gray Dye Powder
pickletweaks:dye_powder:8, Light Gray Dye Powder
pickletweaks:dye_powder:9, Cyan Dye Powder
pickletweaks:dye_powder:10, Purple Dye Powder
pickletweaks:dye_powder:11, Blue Dye Powder
pickletweaks:dye_powder:12, Brown Dye Powder
pickletweaks:dye_powder:13, Green Dye Powder
pickletweaks:dye_powder:14, Red Dye Powder
pickletweaks:dye_powder:15, Black Dye Powder
pickletweaks:repair_kit:0, Wood Repair Kit
pickletweaks:repair_kit:1, Stone Repair Kit
pickletweaks:repair_kit:2, Iron Repair Kit
pickletweaks:repair_kit:3, Gold Repair Kit
pickletweaks:repair_kit:4, Diamond Repair Kit
pickletweaks:repair_kit:5, Flint Repair Kit
pickletweaks:repair_kit:12, Aluminum Repair Kit
pickletweaks:repair_kit:13, Copper Repair Kit
pickletweaks:repair_kit:14, Tin Repair Kit
pickletweaks:repair_kit:15, Bronze Repair Kit
pickletweaks:repair_kit:16, Lead Repair Kit
pickletweaks:repair_kit:17, Silver Repair Kit
pickletweaks:repair_kit:18, Nickel Repair Kit
pickletweaks:repair_kit:19, Invar Repair Kit
pickletweaks:repair_kit:20, Constantan Repair Kit
pickletweaks:repair_kit:21, Electrum Repair Kit
pickletweaks:repair_kit:22, Steel Repair Kit
pickletweaks:repair_kit:23, Platinum Repair Kit
pickletweaks:wooden_paxel, Wooden Paxel
pickletweaks:stone_paxel, Stone Paxel
pickletweaks:iron_paxel, Iron Paxel
pickletweaks:golden_paxel, Golden Paxel
pickletweaks:diamond_paxel, Diamond Paxel
pickletweaks:aluminum_paxel, Aluminum Paxel
pickletweaks:copper_paxel, Copper Paxel
pickletweaks:tin_paxel, Tin Paxel
pickletweaks:bronze_paxel, Bronze Paxel
pickletweaks:lead_paxel, Lead Paxel
pickletweaks:silver_paxel, Silver Paxel
pickletweaks:nickel_paxel, Nickel Paxel
pickletweaks:invar_paxel, Invar Paxel
pickletweaks:constantan_paxel, Constantan Paxel
pickletweaks:electrum_paxel, Electrum Paxel
pickletweaks:steel_paxel, Steel Paxel
pickletweaks:platinum_paxel, Platinum Paxel
pickletweaks:flint_sword, Flint Sword
pickletweaks:flint_pickaxe, Flint Pickaxe
pickletweaks:flint_shovel, Flint Shovel
pickletweaks:flint_axe, Flint Axe
pickletweaks:flint_hoe, Flint Hoe
pickletweaks:flint_paxel, Flint Paxel
pickletweaks:flint_shears, Flint Shears
storagedrawers:upgrade_template, Upgrade Template
storagedrawers:upgrade_storage:0, Storage Upgrade (I)
storagedrawers:upgrade_storage:1, Storage Upgrade (II)
storagedrawers:upgrade_storage:2, Storage Upgrade (III)
storagedrawers:upgrade_storage:3, Storage Upgrade (IV)
storagedrawers:upgrade_storage:4, Storage Upgrade (V)
storagedrawers:upgrade_one_stack, Storage Downgrade
storagedrawers:upgrade_status:0, Status Upgrade (I)
storagedrawers:upgrade_status:1, Status Upgrade (II)
storagedrawers:upgrade_void, Void Upgrade
storagedrawers:upgrade_conversion, Conversion Upgrade
storagedrawers:upgrade_creative:0, Creative Storage Upgrade
storagedrawers:upgrade_creative:1, Creative Vending Upgrade
storagedrawers:upgrade_redstone:0, Redstone Upgrade
storagedrawers:upgrade_redstone:1, Redstone Max Upgrade
storagedrawers:upgrade_redstone:2, Redstone Min Upgrade
storagedrawers:drawer_key, Drawer Key
storagedrawers:shroud_key, Concealment Key
storagedrawers:personal_key, Personal Key
storagedrawers:quantify_key, Quantify Key
storagedrawers:tape, Packing Tape
storagedrawers:basicdrawers:0, Basic Drawer
storagedrawers:basicdrawers:0, Basic Drawer
storagedrawers:basicdrawers:0, Basic Drawer
storagedrawers:basicdrawers:0, Basic Drawer
storagedrawers:basicdrawers:0, Basic Drawer
storagedrawers:basicdrawers:0, Basic Drawer
storagedrawers:basicdrawers:1, Basic Drawers 1x2
storagedrawers:basicdrawers:1, Basic Drawers 1x2
storagedrawers:basicdrawers:1, Basic Drawers 1x2
storagedrawers:basicdrawers:1, Basic Drawers 1x2
storagedrawers:basicdrawers:1, Basic Drawers 1x2
storagedrawers:basicdrawers:1, Basic Drawers 1x2
storagedrawers:basicdrawers:2, Basic Drawers 2x2
storagedrawers:basicdrawers:2, Basic Drawers 2x2
storagedrawers:basicdrawers:2, Basic Drawers 2x2
storagedrawers:basicdrawers:2, Basic Drawers 2x2
storagedrawers:basicdrawers:2, Basic Drawers 2x2
storagedrawers:basicdrawers:2, Basic Drawers 2x2
storagedrawers:basicdrawers:3, Half Drawers 1x2
storagedrawers:basicdrawers:3, Half Drawers 1x2
storagedrawers:basicdrawers:3, Half Drawers 1x2
storagedrawers:basicdrawers:3, Half Drawers 1x2
storagedrawers:basicdrawers:3, Half Drawers 1x2
storagedrawers:basicdrawers:3, Half Drawers 1x2
storagedrawers:basicdrawers:4, Half Drawers 2x2
storagedrawers:basicdrawers:4, Half Drawers 2x2
storagedrawers:basicdrawers:4, Half Drawers 2x2
storagedrawers:basicdrawers:4, Half Drawers 2x2
storagedrawers:basicdrawers:4, Half Drawers 2x2
storagedrawers:basicdrawers:4, Half Drawers 2x2
storagedrawers:keybutton:0, Drawer Key Button
storagedrawers:keybutton:1, Concealment Key Button
storagedrawers:keybutton:2, Personal Key Button
storagedrawers:keybutton:3, Quantify Key Button
storagedrawers:compdrawers, Compacting Drawer
storagedrawers:controller, Drawer Controller
storagedrawers:controllerslave, Controller Slave
storagedrawers:trim:0, Oak Trim
storagedrawers:trim:1, Spruce Trim
storagedrawers:trim:2, Birch Trim
storagedrawers:trim:3, Jungle Trim
storagedrawers:trim:4, Acacia Trim
storagedrawers:trim:5, Dark Oak Trim
storagedrawers:framingtable, Framing Table
storagedrawers:customdrawers:0, Framed Drawer
storagedrawers:customdrawers:1, Framed Drawers 1x2
storagedrawers:customdrawers:2, Framed Drawers 2x2
storagedrawers:customdrawers:3, Framed Half Drawers 1x2
storagedrawers:customdrawers:4, Framed Half Drawers 2x2
storagedrawers:customtrim, Framed Trim
thaumictinkerer:funnel, Essentia Funnel
thaumictinkerer:dissimulation, Dissimulation Block
thaumictinkerer:transvector_interface, Transvector Interface
thaumictinkerer:transvector_dislocator, tile.thaumictinkerer:transvector_dislocator.name
thaumictinkerer:repairer, Thaumic Restorer
thaumictinkerer:magnet, Kinetic Attractor
thaumictinkerer:mob_magnet, Corporeal Attractor
thaumictinkerer:osmotic_enchanter, Osmotic Enchanter
thaumictinkerer:black_quartz_block, Black Quartz Block
thaumictinkerer:share_book, Tome of Knowledge Sharing
thaumictinkerer:cleaning_talisman, Talisman of Remedium
thaumictinkerer:black_quartz, Smokey Quartz
thaumictinkerer:connector, Transvector Binder
thaumictinkerer:soul_mould, item.thaumictinkerer:soul_mould.name
thaumictinkerer:energetic_nitor, Energetic Nitor
thaumictinkerer:form_revealer, Multiblock Visualizer
woot:die:0, Mesh Die
woot:die:1, Plate Die
woot:die:2, Core Die
woot:die:3, Shard Die
woot:factorycore:0, Heart Core
woot:factorycore:1, Controller Core
woot:factorycore:2, Tier I Upgrade Core
woot:factorycore:3, Tier II Upgrade Core
woot:factorycore:4, Tier III Upgrade Core
woot:factorycore:5, Power Core
woot:factorycore:6, Cap Core
woot:factorybase, Factory Base
woot:stygianironingot, Stygian Iron Ingot
woot:stygianironplate, Stygian Iron Plate
woot:endershard, Ender Shard
woot:prism, Prism
woot:soulsanddust, Soul Dust
woot:stygianirondust, Stygian Iron Dust
woot:shard:0, Diamond Shard
woot:shard:1, Emerald Shard
woot:shard:2, Quartz Shard
woot:shard:3, Nether Star Shard
woot:yahhammer, Ya Hammer
woot:xpshard, XP Shard (16XP)
woot:fakemanual, Readme
woot:builder, The Intern
woot:anvil, Stygian Iron Anvil
woot:layout, Factory Layout
woot:factory, Factory Heart
woot:soulstone, Soul Stone
woot:stygianiron, Stygian Iron Block
woot:stygianironore, Stygian Iron Ore
woot:importer, Factory Importer
woot:exporter, Factory Exporter
woot:controller, Factory Controller
woot:structure:0, Factory Flesh Casing
woot:structure:1, Factory Bone Casing
woot:structure:2, Factory Blaze Casing
woot:structure:3, Factory Ender Casing
woot:structure:4, Factory Nether Casing
woot:structure:5, Factory Upgrade Base
woot:structure:6, Factory Tier I Cap
woot:structure:7, Factory Tier II Cap
woot:structure:8, Factory Tier III Cap
woot:structure:9, Factory Tier IV Cap
woot:cell:0, Basic Power Cell
woot:cell:1, Advanced Power Cell
woot:cell:2, Premium Power Cell
woot:upgrade:0, Rate I Upgrade
woot:upgrade:1, Rate II Upgrade
woot:upgrade:2, Rate III Upgrade
woot:upgrade:3, Looting I Upgrade
woot:upgrade:4, Looting II Upgrade
woot:upgrade:5, Looting III Upgrade
woot:upgrade:6, XP I Upgrade
woot:upgrade:7, XP II Upgrade
woot:upgrade:8, XP III Upgrade
woot:upgrade:9, Mass I Upgrade
woot:upgrade:10, Mass II Upgrade
woot:upgrade:11, Mass III Upgrade
woot:upgrade:12, Decapitate I Upgrade
woot:upgrade:13, Decapitate II Upgrade
woot:upgrade:14, Decapitate III Upgrade
woot:upgradeb:0, Efficiency I Upgrade
woot:upgradeb:1, Efficiency II Upgrade
woot:upgradeb:2, Efficiency III Upgrade
woot:upgradeb:3, Blood Magic Life Essence Tank I Upgrade
woot:upgradeb:4, Blood Magic Life Essence Tank II Upgrade
